district,price,lon,lat,floor_area,number_floors,room_number,number_bathroom,school_district,rate,distance_metro,distance_hospital,distance_sea
440306,39235,113.82701,22.76321,80.16,33,2,1,0,0,1007.066142,2958.782194,20859.7154
440306,44944,113.82702,22.76322,89,33,3,2,0,0,1007.066142,2958.782194,20859.7154
440306,45929,113.82703,22.76323,89.27,33,3,2,0,0,1007.066142,2958.782194,20859.7154
440306,46512,113.82704,22.76324,129,33,4,2,0,0,1007.066142,2958.782194,20859.7154
440306,46769,113.82705,22.76325,89.59,33,3,2,0,0,1007.066142,2958.782194,20859.7154
440306,48393,113.82706,22.76326,89.27,33,3,2,0,0,1007.066142,2958.782194,20859.7154
440306,48729,113.82707,22.76327,89.27,33,3,2,0,0,1007.066142,2958.782194,20859.7154
440306,49311,113.82708,22.76328,89.23,33,3,2,0,0,1007.066142,2958.782194,20859.7154
440306,51736,113.82709,22.76329,89.59,33,3,1,0,0,1007.066142,2958.782194,20859.7154
440306,54960,113.8271,22.7633,77.33,33,2,1,0,0,1007.066142,2958.782194,20859.7154
440306,55929,113.82711,22.76331,89.4,33,3,2,0,0,1007.066142,2958.782194,20859.7154
440306,56138,113.82712,22.76332,80.16,33,2,1,0,0,1007.066142,2958.782194,20859.7154
440306,56461,113.82713,22.7632,76.16,33,2,1,0,0,1007.066142,2958.782194,20859.7154
440306,56857,113.82714,22.76319,87.94,33,3,1,0,0,1007.066142,2958.782194,20859.7154
440306,57805,113.82715,22.76318,77.33,33,2,1,0,0,1007.066142,2958.782194,20859.7154
440307,34656,114.281551,22.75192,88.01,33,3,2,0,0,2420.399249,1559.339176,16971.99508
440307,39896,114.281552,22.75193,88.23,32,4,2,0,0,2420.399249,1559.339176,16971.99508
440307,14154,114.279,22.75051,140.6,24,3,2,0,0,2189.060315,1377.893272,16891.12537
440307,23274,114.27901,22.75052,107.42,6,3,1,0,0,2189.060315,1377.893272,16891.12537
440307,26748,114.27902,22.75053,77.39,28,2,1,0,0,2189.060315,1377.893272,16891.12537
440307,27381,114.27903,22.75054,81.08,28,2,1,0,0,2189.060315,1377.893272,16891.12537
440307,29982,114.27904,22.75055,86.72,28,2,1,0,0,2189.060315,1377.893272,16891.12537
440307,30688,114.27905,22.75056,81.14,6,2,1,0,0,2189.060315,1377.893272,16891.12537
440307,32371,114.27906,22.75057,57.15,17,2,1,0,0,2189.060315,1377.893272,16891.12537
440307,34151,114.27907,22.75058,86.91,28,3,1,0,0,2189.060315,1377.893272,16891.12537
440307,37243,114.27908,22.75059,80.5,6,2,1,0,0,2189.060315,1377.893272,16891.12537
440307,38221,114.27909,22.7505,86.21,24,3,1,0,0,2189.060315,1377.893272,16891.12537
440309,11900,114.023452,22.74754,17.48,12,1,1,0,0,4131.233787,8836.759803,10389.7221
440309,12014,114.023453,22.74755,17.48,22,1,1,0,0,4131.233787,8836.759803,10389.7221
440309,15904,114.023454,22.747541,17.48,12,1,1,0,0,4131.233787,8836.759803,10389.7221
440307,28456,114.27991,22.74621,31.98,6,1,1,0,0,1775.837367,911.0843253,16409.94412
440307,29067,114.27992,22.74622,65.54,6,3,1,0,0,1775.837367,911.0843253,16409.94412
440307,29560,114.27993,22.74623,31.8,6,1,1,0,0,1775.837367,911.0843253,16409.94412
440307,31027,114.27994,22.74624,53.18,6,2,1,0,0,1775.837367,911.0843253,16409.94412
440307,31591,114.27995,22.74625,53.18,6,2,1,0,0,1775.837367,911.0843253,16409.94412
440307,32968,114.27996,22.74626,57.33,6,2,1,0,0,1775.837367,911.0843253,16409.94412
440307,33321,114.27997,22.74627,27.01,6,1,1,0,0,1775.837367,911.0843253,16409.94412
440307,35732,114.27998,22.74628,40.27,6,1,1,0,0,1775.837367,911.0843253,16409.94412
440309,39873,114.03244,22.74371,192.11,4,4,4,0,0,3359.682284,8522.371261,9396.088999
440309,45335,114.03245,22.74372,147.35,4,5,4,0,0,3359.682284,8522.371261,9396.088999
440309,45985,114.03246,22.74373,163.1,3,4,3,0,0,3359.682284,8522.371261,9396.088999
440309,46168,114.03247,22.74374,66.28,3,1,1,0,0,3359.682284,8522.371261,9396.088999
440309,59678,114.03248,22.74375,248,1,5,5,0,0,3359.682284,8522.371261,9396.088999
440309,53511,114.03249,22.74376,186.88,3,6,7,0,0,3359.682284,8522.371261,9396.088999
440307,36991,114.252732,22.74255,150.58,27,4,2,0,0,2131.928703,2710.378479,16150.19257
440307,35941,114.252733,22.74254,203.67,27,4,2,0,0,2131.928703,2710.378479,16150.19257
440307,71298,114.229261,22.73558,76.09,34,3,1,1,8.91,2727.332534,3252.663435,13621.22559
440307,25245,114.25388,22.73428,38.82,9,1,1,0,0,1269.848423,2581.460519,15972.15615
440307,26669,114.25389,22.73429,38.81,9,1,1,0,0,1269.848423,2581.460519,15972.15615
440307,56960,114.25094,22.73421,83.92,29,4,2,0,0,1456.207693,2881.282767,15680.50711
440307,46375,114.25095,22.73422,117.09,32,4,2,0,0,1456.207693,2881.282767,15680.50711
440307,50724,114.25096,22.73423,87.73,29,4,2,0,0,1456.207693,2881.282767,15680.50711
440307,47629,114.24898,22.73411,89,33,4,2,0,0,1587.739048,3081.735984,15485.63733
440307,64419,114.24899,22.73412,89.26,33,4,3,0,0,1587.739048,3081.735984,15485.63733
440307,43439,114.2467,22.73405,87.25,32,5,1,0,0,1608.3055,3315.600345,15259.29995
440307,38311,114.2468,22.73406,88.77,32,3,2,0,0,1608.3055,3315.600345,15259.29995
440307,48125,114.2205,22.73221,88.52,34,3,1,1,8.91,2929.046178,2493.465265,12653.13706
440307,38312,114.22051,22.73222,140.95,33,4,2,1,8.91,2929.046178,2493.465265,12653.13706
440307,40336,114.22052,22.73223,81.07,34,3,1,1,8.91,2929.046178,2493.465265,12653.13706
440307,41139,114.22053,22.73223,87.51,34,3,2,1,8.91,2929.046178,2493.465265,12653.13706
440307,42212,114.22054,22.73225,88.98,34,3,1,1,8.91,2929.046178,2493.465265,12653.13706
440307,43125,114.22055,22.73226,88.58,34,3,1,1,8.91,2929.046178,2493.465265,12653.13706
440307,43679,114.22056,22.73227,88.83,34,3,2,1,8.91,2929.046178,2493.465265,12653.13706
440307,44777,114.22057,22.73228,81.07,34,3,1,1,8.91,2929.046178,2493.465265,12653.13706
440307,46285,114.22058,22.73229,88.82,34,3,2,1,8.91,2929.046178,2493.465265,12653.13706
440307,47753,114.22059,22.7322,89,34,3,1,1,8.91,2929.046178,2493.465265,12653.13706
440307,48709,114.2206,22.7323,88.28,34,3,2,1,8.91,2929.046178,2493.465265,12653.13706
440307,30146,114.24211,22.73211,121.41,31,3,2,0,0,1569.794373,3814.577756,14745.33662
440307,31299,114.24212,22.73212,121.41,31,3,2,0,0,1569.794373,3814.577756,14745.33662
440307,32188,114.24213,22.73213,137.88,18,4,2,0,0,1569.794373,3814.577756,14745.33662
440307,34448,114.24214,22.73214,137.89,18,3,3,0,0,1569.794373,3814.577756,14745.33662
440307,35249,114.24215,22.73215,121.99,25,5,2,0,0,1569.794373,3814.577756,14745.33662
440307,39221,114.24216,22.73216,40.03,32,1,1,0,0,1569.794373,3814.577756,14745.33662
440307,41103,114.24217,22.73217,72.21,29,2,1,0,0,1569.794373,3814.577756,14745.33662
440307,38797,114.23757,22.73174,85.06,18,4,1,0,0,1812.475167,3520.974342,14290.01618
440307,25085,114.23758,22.73173,41.26,18,1,1,0,0,1812.475167,3520.974342,14290.01618
440307,18017,114.23759,22.73175,128.66,32,4,2,0,0,1812.475167,3520.974342,14290.01618
440306,39793,113.81663,22.73131,57.8,30,2,2,0,0,356.5767869,2003.53169,17431.26807
440306,43156,113.81664,22.73132,83.42,30,3,2,0,0,356.5767869,2003.53169,17431.26807
440306,61896,113.81665,22.73133,86.84,30,4,2,0,0,356.5767869,2003.53169,17431.26807
440306,63443,113.81666,22.73134,57.69,30,1,1,0,0,356.5767869,2003.53169,17431.26807
440306,67774,113.81667,22.73135,89.71,30,4,2,0,0,356.5767869,2003.53169,17431.26807
440307,32674,114.25336,22.73005,88.45,26,3,1,0,0,967.1351121,2749.97489,15740.99151
440307,32943,114.24496,22.72962,84.33,25,2,1,0,0,1189.498281,3589.279104,14945.78855
440309,47280,114.03502,22.72921,75.72,31,3,1,0,0,1819.883145,7002.269496,8288.547248
440309,47794,114.03503,22.72922,75.7,31,3,1,0,0,1819.883145,7002.269496,8288.547248
440309,48149,114.03504,22.72923,81,33,3,2,0,0,1819.883145,7002.269496,8288.547248
440309,51271,114.03505,22.72924,86.21,32,4,2,0,0,1819.883145,7002.269496,8288.547248
440309,53935,114.03506,22.72925,106.61,31,4,2,0,0,1819.883145,7002.269496,8288.547248
440309,46711,114.03507,22.72927,81.78,30,3,2,0,0,1819.883145,7002.269496,8288.547248
440309,49492,114.03508,22.72926,82.64,33,3,2,0,0,1819.883145,7002.269496,8288.547248
440307,81438,114.21822,22.72911,41.75,16,1,1,1,8.91,2856.064587,2086.472282,12316.30649
440307,72550,114.21823,22.72912,42.04,9,1,1,1,8.91,2856.064587,2086.472282,12316.30649
440307,69540,114.21824,22.72913,80.53,18,2,1,1,8.91,2856.064587,2086.472282,12316.30649
440307,51367,114.21825,22.72914,146.01,9,3,2,1,8.91,2856.064587,2086.472282,12316.30649
440307,54264,114.21826,22.72915,89.01,18,3,1,1,8.91,2856.064587,2086.472282,12316.30649
440307,59484,114.21827,22.72916,61.53,16,1,1,1,8.91,2856.064587,2086.472282,12316.30649
440307,63536,114.21828,22.72917,77.28,18,2,1,1,8.91,2856.064587,2086.472282,12316.30649
440307,68449,114.21829,22.72918,63.99,18,1,1,1,8.91,2856.064587,2086.472282,12316.30649
440307,26914,114.26441,22.72841,118.9,6,3,2,0,0,532.9722297,1814.898944,15091.45249
440307,27889,114.26442,22.72842,113.13,10,3,2,0,0,532.9722297,1814.898944,15091.45249
440307,28737,114.26443,22.72843,132.93,10,4,2,0,0,532.9722297,1814.898944,15091.45249
440307,30509,114.26444,22.72845,118,6,3,2,0,0,532.9722297,1814.898944,15091.45249
440307,29216,114.25318,22.72841,107.82,11,3,2,0,0,886.9469756,2830.770272,15586.94917
440307,37631,114.25319,22.72842,56.39,11,3,1,0,0,886.9469756,2830.770272,15586.94917
440307,35352,114.25327,22.72813,56.15,11,2,1,0,0,866.236382,2833.320924,15557.15644
440307,36229,114.25328,22.72814,56.31,11,2,1,0,0,866.236382,2833.320924,15557.15644
440307,34715,114.25631,22.72752,65.39,7,2,1,0,0,558.2902047,2580.562624,15352.68668
440307,31320,114.25632,22.72751,81.42,7,3,1,0,0,558.2902047,2580.562624,15352.68668
440309,48252,114.040734,22.71965,76.06,30,3,1,0,0,703.2942652,6165.189902,7282.380804
440309,49803,114.040735,22.71966,76,31,3,2,0,0,703.2942652,6165.189902,7282.380804
440309,51870,114.040736,22.71967,78.08,31,3,1,0,0,703.2942652,6165.189902,7282.380804
440309,55812,114.040737,22.71964,78.12,31,3,1,0,0,703.2942652,6165.189902,7282.380804
440307,33610,114.25462,22.71911,108.6,32,3,2,0,0,518.9061207,3243.135072,14612.65122
440307,38226,114.25463,22.71912,73.25,32,2,1,0,0,518.9061207,3243.135072,14612.65122
440307,38653,114.25464,22.71913,70.37,32,2,1,0,0,518.9061207,3243.135072,14612.65122
440307,39591,114.25465,22.71914,73.25,32,2,1,0,0,518.9061207,3243.135072,14612.65122
440307,40396,114.25466,22.71915,62.63,32,2,1,0,0,518.9061207,3243.135072,14612.65122
440307,41042,114.25467,22.71916,72.61,32,2,1,0,0,518.9061207,3243.135072,14612.65122
440307,43272,114.25468,22.71917,70.37,32,2,1,0,0,518.9061207,3243.135072,14612.65122
440309,53112,114.027205,22.71836,88.87,33,3,2,0,0,1391.786527,5659.530948,8515.909611
440307,79547,114.226681,22.7075,236.34,27,5,2,1,5.1,830.6390183,1647.777785,12598.92437
440307,74220,114.226682,22.70751,135.41,26,4,2,1,5.1,830.6390183,1647.777785,12598.92437
440307,70705,114.226683,22.70752,143.98,26,4,2,1,5.1,830.6390183,1647.777785,12598.92437
440307,64112,114.226684,22.70753,71.75,27,2,1,1,5.1,830.6390183,1647.777785,12598.92437
440307,80943,114.226685,22.70754,95.87,26,3,2,1,5.1,830.6390183,1647.777785,12598.92437
440307,84034,114.226686,22.70755,35.7,27,1,1,1,5.1,830.6390183,1647.777785,12598.92437
440309,63484,114.047136,22.70581,89,31,3,2,0,0,1138.945447,5115.275365,6148.722045
440307,55213,114.22032,22.70431,90.56,29,3,2,1,5.1,1037.300373,1224.616479,11908.73216
440307,56754,114.22033,22.70432,73.3,29,2,1,1,5.1,1037.300373,1224.616479,11908.73216
440307,57821,114.22034,22.70433,85.23,29,2,1,1,5.1,1037.300373,1224.616479,11908.73216
440307,61306,114.22035,22.70434,85.31,29,3,1,1,5.1,1037.300373,1224.616479,11908.73216
440307,64861,114.22036,22.70435,241.75,29,5,3,1,5.1,1037.300373,1224.616479,11908.73216
440307,66648,114.22037,22.70436,88.15,29,3,1,1,5.1,1037.300373,1224.616479,11908.73216
440307,68970,114.22038,22.70437,165,25,7,2,1,5.1,1037.300373,1224.616479,11908.73216
440307,69303,114.22039,22.70438,157.83,25,4,2,1,5.1,1037.300373,1224.616479,11908.73216
440309,59702,114.064245,22.70015,89.11,16,3,2,0,0,2474.062841,5330.813419,4294.906236
440309,69275,114.064246,22.70016,89.21,16,3,2,0,0,2474.062841,5330.813419,4294.906236
440307,85348,114.22123,22.69956,54.6,20,2,1,1,5.1,856.5236686,1669.199523,11957.66185
440309,49742,114.054264,22.69789,294.12,3,7,5,0,0,1892.837534,4937.300804,5267.745465
440309,45884,114.054265,22.69788,154.74,11,5,2,0,0,1892.837534,4937.300804,5267.745465
440305,60811,113.80403,22.69707,84.36,23,2,1,0,0,704.7168587,5495.899354,13946.93548
440307,89853,114.22054,22.69599,56.76,11,2,1,1,5.1,864.05821,1950.111303,11865.70796
440307,70251,114.22055,22.69598,88.54,11,3,2,1,5.1,864.05821,1950.111303,11865.70796
440307,44924,114.22056,22.69597,66.78,30,2,1,1,5.1,864.05821,1950.111303,11865.70796
440307,28585,114.22057,22.69596,149.03,30,4,2,1,5.1,864.05821,1950.111303,11865.70796
440307,24157,114.22058,22.69595,149.03,30,4,2,1,5.1,864.05821,1950.111303,11865.70796
440309,78102,114.073395,22.695856,216.77,1,6,5,0,0,3306.855299,4205.864117,3731.744367
440309,50428,114.04938,22.69286,122.95,9,3,2,0,0,1506.716065,4191.552446,5733.067687
440309,61206,114.0641,22.69156,183.97,3,4,2,0,0,2981.274591,4381.041231,4220.885754
440309,52668,114.0642,22.69157,88.29,10,3,2,0,0,2981.274591,4381.041231,4220.885754
440309,15913,114.06153,22.68893,163.39,18,5,2,0,0,2711.069915,4077.967949,4497.355189
440309,33546,114.06154,22.68894,140.11,18,5,2,0,0,2711.069915,4077.967949,4497.355189
440309,47614,114.06155,22.68895,84.01,3,3,2,0,0,2711.069915,4077.967949,4497.355189
440309,48974,114.06156,22.68896,89.64,18,3,1,0,0,2711.069915,4077.967949,4497.355189
440309,42052,114.0491,22.68519,83.47,17,2,1,0,0,1518.054769,3670.50111,5804.482714
440309,43259,114.0492,22.68518,89,17,3,2,0,0,1518.054769,3670.50111,5804.482714
440309,51102,114.0493,22.68517,52.64,25,2,1,0,0,1518.054769,3670.50111,5804.482714
440309,55102,114.0494,22.68516,52.63,25,1,1,0,0,1518.054769,3670.50111,5804.482714
440309,56254,114.0495,22.68515,54.93,17,2,1,0,0,1518.054769,3670.50111,5804.482714
440309,57561,114.0496,22.68514,52.64,23,1,1,0,0,1518.054769,3670.50111,5804.482714
440309,58673,114.039231,22.67478,77.89,27,3,1,1,9.09,400.5976336,2240.137324,7046.863538
440309,68139,114.039232,22.67477,78.15,27,3,1,1,9.09,400.5976336,2240.137324,7046.863538
440309,52728,114.034972,22.67245,100.63,12,3,2,1,9.09,276.0563372,1742.768081,7539.956582
440309,44832,114.04743,22.67236,86.77,33,3,1,1,9.09,1274.580208,2635.239413,6329.368298
440309,50533,114.04744,22.67237,80.74,33,3,1,1,9.09,1274.580208,2635.239413,6329.368298
440309,57509,114.04745,22.67238,86.77,33,3,2,1,9.09,1274.580208,2635.239413,6329.368298
440309,46081,114.00042,22.67151,141.71,28,5,2,0,0,1393.247545,1926.292781,11004.85185
440309,50323,114.00043,22.67152,83.66,27,3,2,0,0,1393.247545,1926.292781,11004.85185
440309,53105,114.00044,22.67153,83.42,26,3,2,0,0,1393.247545,1926.292781,11004.85185
440309,54176,114.00045,22.67154,84.91,29,3,2,0,0,1393.247545,1926.292781,11004.85185
440309,54270,114.00046,22.67155,84.91,29,3,2,0,0,1393.247545,1926.292781,11004.85185
440309,56443,114.00047,22.67156,79.55,27,3,2,0,0,1393.247545,1926.292781,11004.85185
440309,56578,114.00048,22.67157,81.57,27,3,2,0,0,1393.247545,1926.292781,11004.85185
440309,59452,114.00049,22.67158,83.43,26,3,2,0,0,1393.247545,1926.292781,11004.85185
440309,41732,113.98994,22.67115,83.39,9,3,1,0,0,357.8482391,2982.261908,12068.94972
440309,55227,113.98995,22.67114,73.15,5,2,1,0,0,357.8482391,2982.261908,12068.94972
440309,63406,113.9997,22.66409,37.82,5,2,2,0,0,569.9165936,2000.072247,11276.81128
440309,41317,113.99971,22.66408,75.03,5,3,1,0,0,569.9165936,2000.072247,11276.81128
440309,50616,113.99972,22.66407,70.67,6,3,1,0,0,569.9165936,2000.072247,11276.81128
440309,51930,113.99973,22.66406,68.94,6,3,1,0,0,569.9165936,2000.072247,11276.81128
440309,54270,113.99974,22.66405,70.39,6,4,2,0,0,569.9165936,2000.072247,11276.81128
440309,56567,113.99975,22.66404,70.36,6,3,1,0,0,569.9165936,2000.072247,11276.81128
440309,57891,113.99976,22.66403,37.83,5,1,1,0,0,569.9165936,2000.072247,11276.81128
440309,59665,113.99977,22.66402,50.03,5,2,1,0,0,569.9165936,2000.072247,11276.81128
440309,60944,113.99978,22.66401,37.74,5,2,1,0,0,569.9165936,2000.072247,11276.81128
440309,61225,113.99979,22.664,40.18,6,1,1,0,0,569.9165936,2000.072247,11276.81128
440309,41021,114.03024,22.66221,125.79,8,4,2,1,9.09,529.3248095,1337.680682,8386.476064
440309,46385,114.03025,22.66222,80.63,8,3,1,1,9.09,529.3248095,1337.680682,8386.476064
440309,48117,114.03026,22.66223,75.65,9,3,1,1,9.09,529.3248095,1337.680682,8386.476064
440309,49312,114.03027,22.66224,72.6,9,2,1,1,9.09,529.3248095,1337.680682,8386.476064
440309,73283,114.03721,22.65942,89.79,33,3,2,1,9.09,1011.165921,2114.93371,7874.470892
440309,51276,114.02752,22.65838,82.69,31,2,1,1,9.09,1022.862179,1383.617695,8816.755598
440309,64829,114.02753,22.65839,200.53,28,4,3,1,9.09,1022.862179,1383.617695,8816.755598
440309,54355,114.02828,22.65624,34.22,7,1,1,1,9.09,1132.934103,1617.296408,8851.8471
440309,60419,114.03064,22.65475,70.21,24,2,1,1,9.09,1342.643104,1897.582764,8712.096305
440309,62422,114.03065,22.65476,71.29,24,3,1,1,9.09,1342.643104,1897.582764,8712.096305
440309,65088,114.016622,22.65081,187.44,15,4,3,1,5.31,407.5996374,1898.197147,10191.10618
440309,70709,114.016623,22.65082,127,48,4,2,1,5.31,407.5996374,1898.197147,10191.10618
440309,72879,114.016624,22.65083,89.19,48,3,2,1,5.31,407.5996374,1898.197147,10191.10618
440309,76014,114.016625,22.65084,88.8,48,3,2,1,5.31,407.5996374,1898.197147,10191.10618
440309,87645,114.016626,22.65085,80.37,31,3,1,1,5.31,407.5996374,1898.197147,10191.10618
440309,62515,114.038058,22.647724,78.83,30,2,1,1,5.58,2223.435465,2397.514548,8479.475143
440309,73665,114.018671,22.64666,81.45,47,3,1,1,5.31,824.1495859,2346.900552,10223.54218
440309,78392,114.018672,22.64667,106.81,47,4,2,1,5.31,824.1495859,2346.900552,10223.54218
440309,78645,114.018673,22.64665,106.81,47,4,2,1,5.31,824.1495859,2346.900552,10223.54218
440309,80786,114.018674,22.64664,81.45,47,3,1,1,5.31,824.1495859,2346.900552,10223.54218
440309,81722,114.018675,22.64668,94.1,47,3,2,1,5.31,824.1495859,2346.900552,10223.54218
440309,83688,114.018676,22.64663,80.06,47,3,1,1,5.31,824.1495859,2346.900552,10223.54218
440309,67448,114.01214,22.64441,88.81,46,4,1,1,5.31,155.4787608,2682.21993,10926.39805
440309,72079,114.01215,22.64442,89,46,3,2,1,5.31,155.4787608,2682.21993,10926.39805
440309,74241,114.01216,22.64443,88.9,31,3,2,1,5.31,155.4787608,2682.21993,10926.39805
440309,77565,114.01217,22.64444,88.7,46,3,2,1,5.31,155.4787608,2682.21993,10926.39805
440309,79853,114.01219,22.64445,81.4,31,3,1,1,5.31,155.4787608,2682.21993,10926.39805
440309,55875,114.04312,22.64272,29.62,18,1,1,1,9.09,1649.464563,2102.662471,8412.504891
440309,65789,114.04313,22.64271,64.54,18,2,1,1,9.09,1649.464563,2102.662471,8412.504891
440306,65676,113.849474,22.64261,61.21,23,2,1,0,0,2295.684536,6983.747584,7557.787157
440306,69541,113.849475,22.6426,49.18,23,2,1,0,0,2295.684536,6983.747584,7557.787157
440307,65935,114.0651,22.64131,89.18,33,3,1,1,6.98,400.7158313,2007.227905,7068.013572
440307,73059,114.0652,22.64132,138.52,27,4,2,1,6.98,400.7158313,2007.227905,7068.013572
440307,84219,114.0653,22.64133,83.83,27,3,2,1,6.98,400.7158313,2007.227905,7068.013572
440307,76750,114.0654,22.64134,88.6,39,4,2,1,6.98,400.7158313,2007.227905,7068.013572
440307,79241,114.0655,22.64135,88.97,39,4,2,1,6.98,400.7158313,2007.227905,7068.013572
440307,83306,114.0656,22.64136,88.59,39,4,2,1,6.98,400.7158313,2007.227905,7068.013572
440307,92135,114.0657,22.64137,89,39,4,2,1,6.98,400.7158313,2007.227905,7068.013572
440307,39253,114.068192,22.639946,36.94,8,1,1,1,6.98,859.8095166,1542.618531,6627.627504
440306,50696,113.8416,22.6399,84.82,6,3,1,0,0,559.3746207,2073.743793,4252.140221
440309,78016,114.00933,22.63951,83.83,28,3,2,1,5.31,168.0588976,3285.872995,10794.59792
440309,97770,114.00934,22.63952,30.48,28,1,1,1,5.31,168.0588976,3285.872995,10794.59792
440309,82505,114.00935,22.63953,87.51,28,3,2,1,5.31,168.0588976,3285.872995,10794.59792
440309,84683,114.00936,22.63954,69.2,28,2,1,1,5.31,168.0588976,3285.872995,10794.59792
440307,81873,114.064717,22.638649,87.82,32,3,2,1,6.98,668.6194741,1542.572116,6805.845774
440309,54910,114.0286,22.63831,42.98,17,1,1,1,5.58,1853.12151,3432.759,9854.899305
440309,56460,114.0287,22.63832,32.2,17,1,1,1,5.58,1853.12151,3432.759,9854.899305
440309,57878,114.0289,22.63833,43.54,16,2,1,1,5.58,1853.12151,3432.759,9854.899305
440309,36724,114.05154,22.63725,38.94,7,1,1,1,9.09,694.1231862,1905.564252,7820.396293
440309,42945,114.05155,22.63726,39.12,7,2,1,1,9.09,694.1231862,1905.564252,7820.396293
440309,52632,114.03083,22.63654,38.38,18,1,1,1,5.58,1829.49676,3538.154612,9659.63834
440309,53622,114.03084,22.63655,78.14,18,3,1,1,5.58,1829.49676,3538.154612,9659.63834
440309,63844,114.0325,22.63643,106.51,18,3,1,1,5.58,1806.057942,3388.354108,9489.886553
440309,123509,114.0326,22.63642,77.08,11,4,3,1,5.58,1806.057942,3388.354108,9489.886553
440306,52460,113.84125,22.63624,67.1,15,2,1,0,0,1217.284704,6316.571481,6771.445857
440306,71196,113.84126,22.63625,33.71,15,1,1,0,0,1217.284704,6316.571481,6771.445857
440309,65897,114.02939,22.63599,73.6,6,3,2,1,5.58,1682.576522,3695.070009,9769.601873
440306,13596,113.873345,22.6355,625.2,18,1,0,0,0,4426.440377,6721.609002,7598.467013
440309,48919,114.02631,22.63531,179.89,15,5,3,1,5.58,1429.018271,3686.775359,10029.21232
440309,44833,114.02632,22.63532,143.2,6,5,2,1,5.58,1429.018271,3686.775359,10029.21232
440306,62051,113.84071,22.63509,88.96,25,3,1,0,0,1116.580642,6195.481166,6640.643204
440309,61227,114.037808,22.634998,92.28,22,4,1,1,5.58,1631.259332,3037.770565,8938.569403
440307,43420,114.064946,22.634149,44.68,29,2,1,1,6.98,440.116185,2033.145621,6484.146116
440309,58948,114.02596,22.63358,75.66,11,2,1,1,5.58,1251.480401,3868.079672,9989.817924
440309,59921,114.04445,22.63248,75.6,18,3,1,1,5.58,1197.110402,2754.748503,8202.584914
440307,71358,114.064983,22.63212,59.98,11,2,1,1,6.98,221.5116599,2254.362351,6352.165034
440307,61182,114.064984,22.63211,47.4,9,1,1,1,6.98,221.5116599,2254.362351,6352.165034
440306,60225,113.869048,22.632059,89,30,3,2,0,0,3964.926907,6204.469715,7056.00702
440309,51550,114.04273,22.63095,75.81,6,3,1,1,5.58,1334.438666,2997.241828,8290.10568
440307,57687,114.064954,22.63082,69.34,6,2,1,1,6.98,101.443503,2396.087248,6274.59796
440307,53093,114.064955,22.63081,78.73,7,2,1,1,6.98,101.443503,2396.087248,6274.59796
440307,48518,114.0632,22.63043,104.91,6,3,2,1,6.98,260.3853569,2413.573192,6403.998918
440309,69909,114.02952,22.63017,84.11,9,3,1,1,5.58,1260.394631,4038.733138,9511.805411
440307,47021,114.062163,22.630067,104.21,6,3,2,1,6.98,366.6523151,2445.601459,6473.965523
440307,50821,114.063644,22.62749,127.9,9,4,2,1,6.98,371.7518464,2741.665958,6198.593015
440307,55698,114.063645,22.62748,74.51,7,2,1,1,6.98,371.7518464,2741.665958,6198.593015
440307,54988,114.063646,22.62747,107.66,9,3,2,1,6.98,371.7518464,2741.665958,6198.593015
440309,78819,114.02868,22.62659,159.86,28,4,3,1,5.58,1002.767374,4354.373005,9461.556085
440309,50158,114.03433,22.62624,110.85,11,3,2,1,5.58,665.8076282,3956.537672,8897.230594
440309,40190,114.03434,22.62626,158,6,4,2,1,5.58,665.8076282,3956.537672,8897.230594
440309,46678,114.03435,22.62625,101.87,7,3,2,1,5.58,665.8076282,3956.537672,8897.230594
440307,63793,114.0595,22.61869,74.93,17,2,1,1,6.98,390.6091141,3704.802432,6180.358981
440309,63338,114.04615,22.61686,65.68,7,2,1,1,7.33,1009.684219,4187.233762,7432.668587
440309,65910,114.04616,22.61687,66,7,2,1,1,7.33,1009.684219,4187.233762,7432.668587
440309,57105,114.04611,22.6151,97.19,18,3,1,1,7.33,960.566514,4382.353871,7387.08997
440309,60104,114.04612,22.6152,75.37,18,2,1,1,7.33,960.566514,4382.353871,7387.08997
440309,60864,114.04613,22.6153,75.25,18,2,1,1,7.33,960.566514,4382.353871,7387.08997
440309,65413,114.04614,22.6155,110.07,23,4,2,1,7.33,960.566514,4382.353871,7387.08997
440309,67908,114.04615,22.6154,91.3,23,3,1,1,7.33,960.566514,4382.353871,7387.08997
440309,70932,114.04616,22.6155,73.31,18,2,1,1,7.33,960.566514,4382.353871,7387.08997
440306,30570,113.8615,22.61401,130.85,18,3,2,1,8.27,2305.442074,4068.72951,4935.234781
440306,40165,113.86151,22.61402,92.62,13,2,1,1,8.27,2305.442074,4068.72951,4935.234781
440306,45210,113.86152,22.61403,86,8,3,1,1,8.27,2305.442074,4068.72951,4935.234781
440306,48935,113.86153,22.61404,104.22,6,3,2,1,8.27,2305.442074,4068.72951,4935.234781
440306,51131,113.86154,22.61405,197.39,10,6,4,1,8.27,2305.442074,4068.72951,4935.234781
440306,52474,113.86155,22.61406,119.68,10,3,2,1,8.27,2305.442074,4068.72951,4935.234781
440306,53386,113.86156,22.61406,159.22,18,4,2,1,8.27,2305.442074,4068.72951,4935.234781
440306,54457,113.86157,22.61407,108.16,7,3,2,1,8.27,2305.442074,4068.72951,4935.234781
440306,83475,113.86158,22.61408,236,11,4,3,1,8.27,2305.442074,4068.72951,4935.234781
